season,team_id,team_name,player_id,Name,position_code,POS,G,GS,GO,airOuts,R,2B,3B,HR,K,BB,IBB,H,HBP,AVG,AB,OBP,SLG,OPS,CS,SB,SB%,GIDP,numP,ERA,IP,W,L,SV,SVOpp,HLD,BS,ER,WHIP,BF,Outs,GPitched,CG,SHO,Str,Str%,HBP.1,BK,WP,pickOffs,TB,GO/FO,W%,P/IP,GF,K/BB,K/9,BB/9,H/9,R/9,HR/9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,SF,team,QS,IP_corrected,1B,BABIP
2024,496.0,Leones de Yucatan,667385,Merfy Andrew,1,RP,4,0,5,7.0,4,0,0,0,7,7,0,3,1,0.143,21,0.367,0.143,0.51,0,0,,0,121,6.0,6.0,0,0,0,0,0,0,4,1.6666666666666667,30,18,4.0,0,0.0,64,0.5289256198347108,1.0,0,4,0.0,3,0.71,,20.166666666666668,3.0,1.0,10.5,10.5,4.5,6.0,0.0,0.0,0.0,0.0,0.0,1,YUC,0,6.0,3,0.2
2024,496.0,Leones de Yucatan,622797,Pedro Payano,1,"SP, RP",14,1,13,13.0,13,4,2,0,10,12,0,14,2,0.304,46,0.444,0.478,0.9219999999999999,0,1,100.0,1,250,8.756756756756756,12.1,0,1,0,0,1,0,12,2.108108108108108,64,37,14.0,0,0.0,145,0.58,2.0,0,1,0.0,22,1.0,0.0,20.27027027027027,3.0,0.8333333333333334,7.297297297297297,8.756756756756756,10.216216216216216,9.486486486486486,0.0,5.0,4.0,0.0,1.0,3,YUC,0,12.333333333333334,8,0.359
2024,496.0,Leones de Yucatan,660435,Chester Pimentel,1,RP,5,0,7,4.0,6,2,0,1,4,1,0,7,0,0.318,22,0.348,0.545,0.893,0,1,100.0,0,78,10.8,5.0,0,0,0,0,0,0,6,1.6,23,15,5.0,0,0.0,52,0.6666666666666666,0.0,0,1,0.0,12,1.75,,15.6,1.0,4.0,7.2,1.8,12.6,10.8,1.8,0.0,0.0,0.0,0.0,0,YUC,0,5.0,4,0.353
2024,496.0,Leones de Yucatan,675132,Yamil Castillo,1,RP,8,0,6,5.0,8,2,1,1,6,5,0,13,1,0.433,30,0.528,0.667,1.195,1,2,66.7,1,147,11.368421052631579,6.1,0,0,0,0,0,0,8,2.8421052631578947,36,19,8.0,0,0.0,81,0.5510204081632653,1.0,0,0,0.0,20,1.2,,23.210526315789476,4.0,1.2,8.526315789473685,7.105263157894737,18.473684210526315,11.368421052631579,1.4210526315789473,4.0,3.0,0.0,0.0,0,YUC,0,6.333333333333333,9,0.522
2024,502.0,Saraperos de Saltillo,542266,Carlos Contreras,1,RP,1,0,2,0.0,0,0,0,0,1,2,0,0,0,0.0,3,0.4,0.0,0.4,0,1,100.0,0,16,0.0,1.0,0,0,0,0,0,0,0,2.0,5,3,1.0,0,0.0,6,0.375,0.0,0,0,0.0,0,2.0,,16.0,0.0,0.5,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,SLT,0,1.0,0,0.0
2024,502.0,Saraperos de Saltillo,679001,Braulio Torres-Perez,1,SP,4,4,17,17.0,10,2,0,2,9,7,0,16,1,0.276,58,0.358,0.414,0.772,0,6,100.0,1,268,5.170212765957447,15.2,1,0,0,0,0,0,9,1.4680851063829787,67,47,4.0,0,0.0,161,0.6007462686567164,1.0,0,0,1.0,24,1.0,1.0,17.106382978723406,0.0,1.2857142857142858,5.170212765957447,4.021276595744681,9.191489361702128,5.74468085106383,1.148936170212766,0.0,0.0,0.0,0.0,1,SLT,0,15.666666666666666,12,0.292
2024,502.0,Saraperos de Saltillo,517008,Alex Colomé,1,RP,19,0,26,13.0,15,6,0,2,14,4,0,26,1,0.342,76,0.383,0.5,0.883,0,4,100.0,0,283,5.294117647058823,17.0,2,5,8,11,0,3,10,1.7647058823529411,84,51,19.0,0,0.0,186,0.657243816254417,1.0,0,2,0.0,38,2.0,0.286,16.647058823529413,17.0,3.5,7.411764705882353,2.1176470588235294,13.764705882352942,7.9411764705882355,1.0588235294117647,1.0,0.0,0.0,3.0,0,SLT,0,17.0,18,0.4
2024,502.0,Saraperos de Saltillo,506693,Henderson Alvarez III,1,SP,4,4,19,16.0,16,2,1,3,5,3,0,25,1,0.385,65,0.42,0.585,1.005,0,0,,1,236,7.902439024390244,13.2,1,1,0,0,0,0,12,2.048780487804878,69,41,4.0,0,0.0,160,0.6779661016949152,1.0,0,0,0.0,38,1.19,0.5,17.26829268292683,0.0,1.6666666666666667,3.2926829268292686,1.975609756097561,16.463414634146343,10.536585365853659,1.975609756097561,0.0,0.0,0.0,0.0,0,SLT,0,13.666666666666666,19,0.386
2024,502.0,Saraperos de Saltillo,571871,Ian Krol,1,RP,16,0,27,9.0,17,2,1,6,10,4,1,18,1,0.29,62,0.338,0.645,0.9830000000000001,1,0,0.0,3,216,9.0,15.0,1,3,4,5,0,1,15,1.4666666666666666,69,45,16.0,0,0.0,135,0.625,1.0,0,0,0.0,40,3.0,0.25,14.4,11.0,2.5,6.0,2.4,10.8,10.2,3.6,5.0,0.0,0.0,1.0,1,SLT,0,15.0,9,0.255
2024,502.0,Saraperos de Saltillo,453307,David Huff,1,"SP, RP",16,3,16,27.0,26,13,1,4,15,7,0,45,0,0.441,102,0.473,0.706,1.1789999999999998,1,1,50.0,0,407,11.508196721311476,20.1,1,2,0,0,1,0,26,2.557377049180328,110,61,16.0,0,0.0,258,0.6339066339066339,0.0,0,0,0.0,72,0.59,0.333,20.016393442622952,3.0,2.142857142857143,6.639344262295082,3.098360655737705,19.91803278688525,11.508196721311476,1.7704918032786887,7.0,7.0,0.0,0.0,1,SLT,0,20.333333333333332,27,0.488
2024,,,453307,David Huff,,"RP, RP,SP",22,3,29,,31,15,1,6,20,9,0,52,0,0.394,132,0.427,0.659,1.086,1,1,,0,533,9.847058823529412,28.1,1,2,0,0,2,0,31,2.152941176470588,143,85,,0,,332,0.6228893058161351,,0,0,,87,,,18.811764705882354,,2.2222222222222223,6.352941176470589,2.8588235294117648,16.51764705882353,9.847058823529412,1.9058823529411766,,,,,2,2 Teams,0,28.333333333333332,30,0.426
2024,,,456167,A.J. Griffin,," RP,SP",8,4,13,,17,7,1,4,14,13,0,21,0,0.276,76,0.378,0.553,0.931,0,0,,1,371,7.105263157894737,19.0,1,1,0,0,0,0,15,1.7894736842105263,91,57,,0,,219,0.5902964959568733,,0,1,,42,,,19.526315789473685,,1.0769230769230769,6.631578947368421,6.157894736842105,9.947368421052632,8.052631578947368,1.894736842105263,,,,,1,2 Teams,0,19.0,9,0.288
2024,,,467094,Felix Doubront,,SP,19,19,120,,57,22,4,8,85,39,0,105,7,0.248,424,0.319,0.375,0.694,2,9,,14,1796,3.8797653958944283,113.2,3,11,0,0,0,0,49,1.2668621700879767,483,341,,2,,1154,0.6425389755011136,,0,0,,159,,,15.800586510263932,,2.1794871794871793,6.730205278592376,3.087976539589443,8.313782991202347,4.513196480938417,0.6334310850439884,,,,,4,2 Teams,12,113.66666666666666,71,0.29
2024,,,491703,Neftalí Feliz,,RP,32,0,31,,12,7,0,2,36,10,1,30,1,0.226,133,0.285,0.323,0.608,0,1,,2,564,1.5283018867924527,35.1,3,1,17,19,0,2,6,1.1320754716981132,149,106,,0,,370,0.6560283687943262,,0,1,,43,,,15.962264150943396,,3.6,9.169811320754716,2.5471698113207544,7.641509433962264,3.0566037735849054,0.5094339622641509,,,,,0,2 Teams,0,35.333333333333336,21,0.295
2024,,,506693,Henderson Alvarez III,,SP,6,6,27,,17,4,1,3,6,4,0,34,1,0.358,95,0.39,0.516,0.906,0,0,,3,333,5.4,21.2,2,1,0,0,0,0,13,1.753846153846154,100,65,,0,,227,0.6816816816816816,,0,0,,49,,,15.369230769230771,,1.5,2.492307692307693,1.6615384615384616,14.123076923076924,7.061538461538462,1.2461538461538464,,,,,0,2 Teams,0,21.666666666666664,26,0.36
2024,,,517008,Alex Colomé,,RP,40,0,48,,25,9,0,2,29,7,0,45,2,0.315,143,0.353,0.42,0.7729999999999999,1,5,,1,546,4.980582524271846,34.1,3,7,8,12,4,4,19,1.5145631067961167,157,103,,0,,363,0.6648351648351648,,0,2,,60,,,15.902912621359226,,4.142857142857143,7.601941747572816,1.83495145631068,11.796116504854371,6.553398058252428,0.5242718446601943,,,,,1,2 Teams,0,34.33333333333333,34,0.381
2024,,,517448,Wilfredo Boscan,," RP,SP",15,12,56,,45,17,0,10,32,13,0,86,2,0.372,231,0.409,0.576,0.9849999999999999,1,2,,9,973,7.4423076923076925,52.0,4,5,0,0,0,0,43,1.9038461538461537,248,156,,0,,612,0.6289825282631039,,0,1,,133,,,18.71153846153846,,2.4615384615384617,5.538461538461538,2.25,14.884615384615385,7.788461538461538,1.7307692307692308,,,,,1,2 Teams,3,52.0,59,0.4
2024,,,542266,Carlos Contreras,,RP,7,0,3,,8,1,0,2,9,7,0,6,0,0.261,23,0.433,0.565,0.998,0,3,,0,110,12.705882352941176,5.2,1,0,0,0,2,0,8,2.2941176470588234,30,17,,0,,61,0.5545454545454546,,0,0,,13,,,19.41176470588235,,1.2857142857142858,14.294117647058822,11.117647058823529,9.529411764705882,12.705882352941176,3.176470588235294,,,,,0,2 Teams,0,5.666666666666667,3,0.333
2024,,,542360,Porfirio Lopez,,"RP, RP,SP",25,4,43,,31,16,2,5,40,28,3,49,1,0.285,172,0.384,0.488,0.872,1,1,,6,802,5.282608695652174,46.0,3,4,2,2,2,0,27,1.673913043478261,207,138,,0,,477,0.5947630922693267,,2,3,,84,,,17.434782608695652,,1.4285714285714286,7.826086956521739,5.478260869565218,9.58695652173913,6.065217391304348,0.9782608695652174,,,,,2,2 Teams,2,46.0,26,0.341
2024,,,542413,Felipe Gonzalez,,"RP,SP",15,12,42,,33,18,1,5,56,29,0,62,7,0.277,224,0.374,0.433,0.8069999999999999,2,9,,3,1061,4.850299401197605,55.2,1,5,0,0,0,0,30,1.6347305389221556,262,167,,0,,630,0.5937794533459001,,1,3,,97,,,19.059880239520957,,1.9310344827586208,9.053892215568862,4.688622754491018,10.023952095808383,5.335329341317365,0.8083832335329341,,,,,2,2 Teams,0,55.66666666666667,38,0.345
2024,,,542587,Elvis Araujo,," RP,SP",11,10,46,,30,11,1,8,42,20,0,49,2,0.255,192,0.332,0.448,0.78,4,2,,2,882,4.86,50.0,4,2,0,0,0,0,27,1.38,214,150,,1,,548,0.6213151927437641,,0,7,,86,,,17.64,,2.1,7.56,3.6,8.82,5.4,1.44,,,,,0,2 Teams,2,50.0,29,0.289
2024,,,542609,Enrique Burgos,,RP,9,0,8,,7,1,1,0,14,4,0,6,1,0.167,36,0.268,0.25,0.518,0,0,,0,167,6.3,10.0,0,0,0,0,0,0,7,1.0,41,30,,0,,103,0.6167664670658682,,0,0,,9,,,16.7,,3.5,12.6,3.6,5.4,6.3,0.0,,,,,0,2 Teams,0,10.0,4,0.273
2024,,,570488,Phillips Valdez,,SP,16,16,102,,43,17,2,11,35,23,0,83,7,0.277,300,0.339,0.457,0.796,1,1,,15,1180,4.558441558441558,77.0,7,5,0,0,0,0,39,1.3766233766233766,333,231,,0,,751,0.6364406779661017,,0,1,,137,,,15.324675324675324,,1.5217391304347827,4.090909090909091,2.688311688311688,9.7012987012987,5.025974025974026,1.2857142857142858,,,,,3,2 Teams,4,77.0,53,0.28
2024,,,570502,Loiger Padron,,RP,22,0,16,,11,0,0,10,25,5,0,25,0,0.272,92,0.309,0.598,0.907,2,4,,0,405,4.304347826086956,23.0,2,0,0,0,2,0,11,1.3043478260869565,97,69,,0,,261,0.6444444444444445,,0,0,,55,,,17.608695652173914,,5.0,9.782608695652174,1.9565217391304348,9.782608695652174,4.304347826086956,3.9130434782608696,,,,,0,2 Teams,0,23.0,15,0.263
2024,,,571871,Ian Krol,,RP,34,0,45,,25,4,1,10,28,11,1,35,3,0.271,129,0.34,0.55,0.8900000000000001,1,4,,5,504,5.34375,32.0,2,3,4,5,2,1,19,1.4375,145,96,,0,,319,0.6329365079365079,,0,1,,71,,,15.75,,2.5454545454545454,7.875,3.09375,9.84375,7.03125,2.8125,,,,,1,2 Teams,0,32.0,20,0.272
2024,,,592411,Ben Holmes,," RP,SP",18,16,83,,56,23,1,12,60,39,0,92,4,0.295,312,0.377,0.49,0.867,3,8,,9,1338,6.2042553191489365,78.1,4,8,0,0,0,0,54,1.672340425531915,361,235,,0,,820,0.6128550074738416,,0,0,,153,,,17.080851063829787,,1.5384615384615385,6.893617021276596,4.480851063829787,10.570212765957448,6.43404255319149,1.3787234042553191,,,,,3,2 Teams,2,78.33333333333333,56,0.329
2024,,,592481,Jared Lakind,,"RP, RP,SP",18,2,57,,23,5,0,3,30,21,0,42,1,0.284,148,0.376,0.378,0.754,2,2,,8,638,4.300884955752212,37.2,1,1,0,0,1,0,18,1.672566371681416,174,113,,0,,409,0.6410658307210031,,0,2,,56,,,16.938053097345133,,1.4285714285714286,7.168141592920354,5.017699115044248,10.035398230088497,5.495575221238939,0.7168141592920354,,,,,0,2 Teams,0,37.666666666666664,34,0.339
2024,,,592709,Evan Rutckyj,,RP,16,0,17,,4,0,0,0,11,11,0,10,0,0.213,47,0.356,0.213,0.569,1,3,,4,247,1.975609756097561,13.2,0,0,0,0,4,0,3,1.5365853658536586,59,41,,0,,137,0.5546558704453441,,0,0,,10,,,18.073170731707318,,1.0,7.2439024390243905,7.2439024390243905,6.585365853658537,2.6341463414634148,0.0,,,,,1,2 Teams,0,13.666666666666666,10,0.27
2024,,,592769,D.J. Snelten,,RP,25,0,17,,10,5,0,1,27,15,0,17,1,0.243,70,0.379,0.357,0.736,2,4,,0,387,4.339285714285714,18.2,1,1,0,0,5,0,9,1.7142857142857142,87,56,,0,,222,0.5736434108527132,,0,8,,25,,,20.732142857142854,,1.8,13.017857142857142,7.232142857142857,8.196428571428571,4.821428571428571,0.4821428571428571,,,,,1,2 Teams,0,18.666666666666668,11,0.372
2024,,,592889,Ernesto Zaragoza,,RP,23,0,23,,12,4,0,3,20,11,1,18,2,0.228,79,0.337,0.392,0.7290000000000001,1,1,,1,360,4.285714285714286,21.0,1,1,0,1,6,1,10,1.380952380952381,93,63,,0,,222,0.6166666666666667,,0,4,,31,,,17.142857142857142,,1.8181818181818181,8.571428571428571,4.714285714285714,7.714285714285714,5.142857142857143,1.2857142857142858,,,,,0,2 Teams,0,21.0,11,0.268
2024,,,593163,Carlos Navas,,RP,36,0,22,,25,8,1,4,32,17,0,39,2,0.312,125,0.389,0.488,0.877,1,2,,3,577,6.387096774193548,31.0,2,2,2,5,13,3,22,1.8064516129032258,149,93,,0,,349,0.6048526863084922,,1,4,,61,,,18.612903225806452,,1.8823529411764706,9.290322580645162,4.935483870967742,11.32258064516129,7.258064516129032,1.1612903225806452,,,,,5,2 Teams,0,31.0,26,0.372
2024,,,593594,Octavio Acosta,," RP,SP",14,12,55,,51,10,1,10,34,25,1,82,4,0.343,239,0.411,0.519,0.9299999999999999,2,3,,4,1023,8.295180722891565,55.1,0,7,0,0,0,0,51,1.933734939759036,272,166,,0,,628,0.613880742913001,,0,4,,124,,,18.487951807228914,,1.36,5.53012048192771,4.066265060240964,13.33734939759036,8.295180722891565,1.6265060240963856,,,,,2,2 Teams,0,55.333333333333336,61,0.365
2024,,,600965,Ricardo Rodríguez,,RP,18,0,31,,5,3,0,1,11,6,2,15,0,0.208,72,0.269,0.292,0.5609999999999999,0,0,,0,245,1.9636363636363638,18.1,0,0,0,0,3,0,4,1.1454545454545455,78,55,,0,,166,0.6775510204081633,,0,2,,21,,,13.363636363636365,,1.8333333333333333,5.4,2.9454545454545458,7.363636363636364,2.4545454545454546,0.49090909090909096,,,,,0,2 Teams,0,18.333333333333332,11,0.233
2024,,,602105,Elvin Liriano,,"RP, RP,SP",22,3,10,,16,2,0,2,25,15,0,20,2,0.235,85,0.363,0.329,0.692,2,0,,2,425,6.171428571428571,23.1,1,1,0,0,1,0,16,1.4999999999999998,103,70,,0,,250,0.5882352941176471,,0,2,,28,,,18.21428571428571,,1.6666666666666667,9.642857142857142,5.785714285714285,7.7142857142857135,6.171428571428571,0.7714285714285714,,,,,0,2 Teams,0,23.333333333333336,16,0.31
2024,,,602513,Gonzalo Sanudo,,RP,20,0,20,,11,9,0,2,15,7,0,25,1,0.333,75,0.393,0.533,0.926,1,1,,2,332,5.5,18.0,0,0,0,0,1,0,11,1.7777777777777777,85,54,,0,,214,0.6445783132530121,,0,0,,40,,,18.444444444444443,,2.142857142857143,7.5,3.5,12.5,5.5,1.0,,,,,1,3 Teams,0,18.0,14,0.39
2024,,,605301,Williams Jerez,,"RP, RP,SP",32,1,18,,28,9,1,4,31,5,0,43,1,0.361,119,0.38,0.555,0.935,0,5,,0,469,8.666666666666666,27.0,2,1,0,1,8,1,26,1.7777777777777777,129,81,,0,,316,0.673773987206823,,0,2,,66,,,17.37037037037037,,6.2,10.333333333333334,1.6666666666666667,14.333333333333334,9.333333333333334,1.3333333333333333,,,,,4,2 Teams,0,27.0,29,0.443
2024,,,620445,José Mujica,,RP,43,0,40,,22,9,0,8,37,12,2,43,0,0.274,157,0.325,0.484,0.8089999999999999,1,5,,6,666,3.889830508474576,39.1,2,0,0,4,15,4,17,1.3983050847457625,170,118,,0,,447,0.6711711711711712,,0,0,,76,,,16.93220338983051,,3.0833333333333335,8.466101694915254,2.7457627118644066,9.838983050847457,5.033898305084746,1.830508474576271,,,,,0,2 Teams,0,39.333333333333336,26,0.312
2024,,,621089,José Mesa Jr.,,RP,23,0,25,,19,3,2,2,20,10,0,29,3,0.312,93,0.378,0.452,0.8300000000000001,1,0,,2,416,5.837837837837839,24.2,2,1,0,0,1,0,16,1.5810810810810811,114,74,,0,,256,0.6153846153846154,,0,3,,42,,,16.864864864864867,,2.0,7.297297297297298,3.648648648648649,10.581081081081082,6.932432432432433,0.7297297297297298,,,,,5,2 Teams,0,24.666666666666664,22,0.355
2024,,,621348,Sam Clay,,RP,27,0,22,,14,2,0,1,24,9,0,17,3,0.218,78,0.319,0.282,0.601,3,2,,2,342,5.3999999999999995,21.2,1,1,0,0,8,0,13,1.2,92,65,,0,,214,0.6257309941520468,,1,3,,22,,,15.784615384615384,,2.6666666666666665,9.96923076923077,3.738461538461538,7.061538461538461,5.815384615384615,0.41538461538461535,,,,,1,2 Teams,0,21.666666666666668,14,0.296
2024,,,622097,Jake Thompson,,SP,13,13,77,,38,17,1,7,32,22,0,77,3,0.314,245,0.372,0.478,0.85,2,10,,5,990,4.909090909090909,58.2,3,5,0,0,0,0,32,1.6875,274,176,,0,,600,0.6060606060606061,,0,3,,117,,,16.875,,1.4545454545454546,4.909090909090909,3.375,11.8125,5.829545454545455,1.0738636363636365,,,,,4,3 Teams,2,58.666666666666664,52,0.333
2024,,,622464,Wendell Floranus,,RP,45,0,37,,35,8,1,6,34,16,3,48,0,0.294,163,0.356,0.466,0.8220000000000001,0,0,,2,665,7.09322033898305,39.1,1,0,0,0,8,0,31,1.6271186440677965,184,118,,0,,425,0.6390977443609023,,0,4,,76,,,16.906779661016948,,2.125,7.779661016949152,3.661016949152542,10.983050847457626,8.008474576271185,1.3728813559322033,,,,,1,2 Teams,0,39.333333333333336,33,0.339
2024,,,622747,Eduardo Vera,,"RP, RP,SP",22,10,43,,40,6,5,10,42,23,0,60,6,0.288,208,0.371,0.51,0.881,2,7,,2,925,5.981012658227848,52.2,3,5,0,1,0,1,35,1.5759493670886076,241,158,,0,,581,0.6281081081081081,,0,2,,106,,,17.563291139240505,,1.826086956521739,7.177215189873417,3.9303797468354427,10.253164556962025,6.835443037974683,1.7088607594936707,,,,,3,2 Teams,0,52.66666666666667,39,0.314
2024,,,622774,José Manuel Fernández,,RP,34,0,31,,16,4,1,4,17,12,1,23,1,0.247,93,0.34,0.441,0.781,2,0,,3,432,5.328947368421052,25.1,0,1,0,1,6,1,15,1.381578947368421,109,76,,0,,267,0.6180555555555556,,0,2,,41,,,17.052631578947366,,1.4166666666666667,6.039473684210526,4.263157894736842,8.171052631578947,5.684210526315789,1.4210526315789473,,,,,0,2 Teams,0,25.333333333333336,14,0.264
2024,,,622797,Pedro Payano,,"RP, RP,SP",32,1,33,,20,6,2,4,25,20,1,30,4,0.273,110,0.394,0.473,0.867,1,1,,4,529,5.4,30.0,1,1,0,0,5,0,18,1.6666666666666667,139,90,,0,,321,0.6068052930056711,,0,2,,52,,,17.633333333333333,,1.25,7.5,6.0,9.0,6.0,1.2,,,,,3,2 Teams,0,30.0,18,0.31
2024,,,623485,Ashton Goudeau,,SP,9,9,24,,23,11,0,4,38,20,0,38,2,0.288,132,0.39,0.462,0.8520000000000001,1,4,,1,644,5.74468085106383,31.1,1,1,0,0,0,0,20,1.8510638297872342,155,94,,0,,398,0.6180124223602484,,0,4,,61,,,20.5531914893617,,1.9,10.914893617021278,5.74468085106383,10.914893617021278,6.6063829787234045,1.148936170212766,,,,,0,2 Teams,1,31.333333333333332,23,0.378
2024,,,623985,Manuel Chavez,,RP,22,0,20,,7,4,0,1,18,12,2,14,1,0.209,67,0.333,0.313,0.646,0,0,,5,336,3.2586206896551726,19.1,2,1,0,2,2,2,7,1.3448275862068966,81,58,,0,,199,0.5922619047619048,,0,1,,21,,,17.379310344827587,,1.5,8.379310344827587,5.586206896551724,6.517241379310345,3.2586206896551726,0.4655172413793104,,,,,1,2 Teams,0,19.333333333333332,9,0.265
2024,,,628345,Darien Núñez,,RP,27,0,16,,17,4,0,3,25,12,0,28,0,0.329,85,0.408,0.482,0.8899999999999999,1,4,,3,384,6.967741935483871,20.2,2,2,0,2,2,2,16,1.9354838709677418,98,62,,0,,247,0.6432291666666666,,0,0,,41,,,18.58064516129032,,2.0833333333333335,10.887096774193548,5.225806451612903,12.193548387096774,7.403225806451612,1.3064516129032258,,,,,1,2 Teams,0,20.666666666666668,21,0.431
2024,,,629500,Williams Ramirez,,RP,30,0,18,,18,3,2,1,36,20,0,19,0,0.207,92,0.345,0.315,0.6599999999999999,0,7,,1,510,5.684210526315789,25.1,0,2,0,2,6,2,16,1.5394736842105263,115,76,,0,,302,0.592156862745098,,0,2,,29,,,20.13157894736842,,1.8,12.789473684210527,7.105263157894737,6.75,6.394736842105264,0.35526315789473684,,,,,1,2 Teams,0,25.333333333333332,13,0.321
2024,,,641538,Frank Duncan,," RP,SP",12,11,51,,48,14,4,4,29,17,0,63,8,0.354,178,0.427,0.545,0.972,3,5,,4,754,10.097560975609756,41.0,0,8,0,0,0,0,46,1.951219512195122,207,123,,0,,454,0.6021220159151194,,0,10,,97,,,18.390243902439025,,1.7058823529411764,6.365853658536586,3.731707317073171,13.829268292682928,10.536585365853659,0.8780487804878049,,,,,3,2 Teams,0,41.0,41,0.399
2024,,,641576,Bernardo Flores Jr.,,"RP, RP,SP",15,4,16,,31,10,1,5,17,21,2,33,0,0.303,109,0.415,0.55,0.9650000000000001,0,4,,3,493,10.125000000000002,26.2,0,3,0,0,3,0,30,2.0250000000000004,130,80,,0,,286,0.5801217038539553,,2,4,,60,,,18.4875,,0.8095238095238095,5.737500000000001,7.0875,11.137500000000001,10.4625,1.6875000000000002,,,,,0,2 Teams,0,26.666666666666664,17,0.322
2024,,,642396,Manuel Rondon,,RP,22,0,23,,13,5,3,3,16,13,0,24,2,0.32,75,0.429,0.587,1.016,1,0,,1,382,5.949152542372881,19.2,3,0,0,0,2,0,13,1.8813559322033897,95,59,,0,,213,0.5575916230366492,,0,2,,44,,,19.423728813559322,,1.2307692307692308,7.322033898305084,5.949152542372881,10.983050847457626,5.949152542372881,1.3728813559322033,,,,,1,2 Teams,0,19.666666666666668,13,0.368
2024,,,642664,Wendolyn Bautista,," RP,SP",16,12,51,,37,12,0,6,64,32,0,58,1,0.243,239,0.332,0.368,0.7,1,9,,5,1075,4.871134020618556,64.2,4,6,0,0,0,0,35,1.3917525773195876,277,194,,0,,681,0.6334883720930232,,1,4,,88,,,16.623711340206185,,2.0,8.90721649484536,4.45360824742268,8.072164948453608,5.149484536082474,0.8350515463917525,,,,,2,2 Teams,3,64.66666666666667,40,0.304
2024,,,642758,Domingo Acevedo,,RP,10,0,4,,7,0,0,3,7,5,0,8,1,0.242,33,0.359,0.515,0.874,0,0,,1,132,7.0,9.0,1,0,0,0,2,0,7,1.4444444444444444,39,27,,0,,82,0.6212121212121212,,0,0,,17,,,14.666666666666666,,1.4,7.0,5.0,8.0,7.0,3.0,,,,,0,2 Teams,0,9.0,5,0.217
2024,,,643518,Jose Samayoa,," RP,SP",16,8,42,,43,14,1,9,43,16,0,62,3,0.307,202,0.358,0.52,0.878,1,2,,0,838,7.448275862068966,48.1,1,2,0,0,0,0,40,1.613793103448276,226,145,,0,,543,0.6479713603818615,,1,7,,105,,,17.33793103448276,,2.6875,8.00689655172414,2.9793103448275864,11.544827586206898,8.00689655172414,1.6758620689655175,,,,,5,2 Teams,0,48.33333333333333,38,0.342
2024,,,650980,Samuel Zazueta,,RP,12,0,15,,3,5,0,0,15,5,2,8,1,0.178,45,0.275,0.289,0.5640000000000001,1,0,,1,210,2.025,13.1,0,1,0,0,3,0,3,0.975,52,40,,0,,124,0.5904761904761905,,0,1,,13,,,15.75,,3.0,10.125,3.375,5.3999999999999995,2.025,0.0,,,,,0,2 Teams,0,13.333333333333334,3,0.267
2024,,,651002,Steven Fuentes,,"RP, RP,SP",18,11,67,,31,19,1,3,23,23,0,63,6,0.297,212,0.382,0.439,0.821,3,3,,7,905,5.09433962264151,53.0,4,4,0,0,1,0,30,1.6226415094339623,241,159,,0,,548,0.605524861878453,,0,2,,93,,,17.07547169811321,,1.0,3.9056603773584904,3.9056603773584904,10.69811320754717,5.264150943396227,0.5094339622641509,,,,,0,2 Teams,1,53.0,40,0.323
2024,,,653252,Sasagi Sanchez,,RP,27,0,23,,11,7,0,2,26,7,0,27,0,0.255,106,0.293,0.377,0.6699999999999999,0,3,,4,423,3.033707865168539,29.2,2,0,5,7,1,2,10,1.146067415730337,118,89,,0,,288,0.6808510638297872,,0,2,,40,,,14.258426966292134,,3.7142857142857144,7.8876404494382015,2.1235955056179776,8.191011235955056,3.337078651685393,0.6067415730337078,,,,,3,2 Teams,0,29.666666666666668,18,0.309
2024,,,656080,Aneuris Rosario,,RP,31,0,29,,18,5,2,3,30,17,1,26,3,0.236,110,0.351,0.4,0.751,1,4,,1,543,5.651162790697674,28.2,2,2,0,0,2,0,18,1.5,131,86,,0,,345,0.6353591160220995,,1,4,,44,,,18.941860465116278,,1.7647058823529411,9.41860465116279,5.337209302325581,8.162790697674419,5.651162790697674,0.9418604651162791,,,,,1,2 Teams,0,28.666666666666668,16,0.295
2024,,,660435,Chester Pimentel,,"RP, RP,SP",19,3,27,,26,6,0,3,21,10,0,32,2,0.294,109,0.358,0.431,0.7889999999999999,1,5,,0,466,8.1,26.2,0,3,0,0,2,0,24,1.575,124,80,,0,,295,0.6330472103004292,,1,2,,47,,,17.474999999999998,,2.1,7.0874999999999995,3.375,10.799999999999999,8.775,1.0125,,,,,2,2 Teams,0,26.666666666666668,23,0.333
2024,,,660788,Jesus Vargas,,"RP, RP,SP",20,16,106,,50,15,3,13,59,22,1,101,5,0.29,348,0.339,0.463,0.802,2,6,,11,1383,4.655172413793103,87.0,5,5,0,0,0,0,45,1.4137931034482758,381,261,,0,,884,0.6391901663051338,,0,4,,161,,,15.89655172413793,,2.6818181818181817,6.103448275862069,2.2758620689655173,10.448275862068966,5.172413793103448,1.3448275862068966,,,,,3,2 Teams,2,87.0,70,0.315
