season,team_id,team_name,player_id,Name,position_code,POS,PA,TB,LOB,sacBunts,SF,BABIP,XBH,HBP,gidp,gidpOpp,numP,P/PA,BB%,K%,HR/PA,BB/K,ISO,ROE,walkOffs,FO,totalSwings,swingAndMisses,BIP,popOuts,lineOuts,GO,flyHits,popHits,lineHits,groundHits,team,HR,K,BB,AB,H,HR/FB%,SwStr%,Whiff%,FB%,GB%,LD%,PopUp%,K-BB%
2024,,,606143,Alejandro Mejia,,1B,354,,,,4,0.341,,,,,1325,,8.5,27.7,0.05367231638418079,0.30612244897959184,,,,24,684,239,224,21,8,82,25,1,33,30,2 Teams,19,98,30,318,89,38.8,18.0,34.9,21.9,50.0,18.3,9.8,
2024,,,606477,Aneury Tavárez,,LF,417,,,,1,0.364,,,,,1517,,6.5,19.7,0.019184652278177457,0.32926829268292684,,,,43,817,227,298,30,18,95,21,0,42,49,2 Teams,8,82,27,375,112,12.5,15.0,27.8,21.5,48.3,20.1,10.1,
2024,,,607752,Sam Travis,,1B,385,,,,2,0.394,,,,,1420,,10.9,11.7,0.01038961038961039,0.9333333333333333,,,,52,651,115,292,21,12,90,23,0,53,41,2 Teams,4,45,42,334,117,5.3,8.1,17.7,25.7,44.9,22.3,7.2,
2024,,,616404,Edson Garcia,,"RF,3B",248,,,,3,0.277,,,,,983,,6.0,13.7,0.028225806451612902,0.4411764705882353,,,,43,495,101,197,22,11,62,15,0,23,21,2 Teams,7,34,15,226,59,12.1,10.3,20.4,29.4,42.1,17.3,11.2,
2024,,,620442,Wendell Rijo,,2B,108,,,,1,0.276,,,,,415,,8.3,16.7,0.009259259259259259,0.5,,,,11,176,33,80,6,4,37,8,0,2,12,2 Teams,1,18,9,94,22,5.3,8.0,18.8,23.8,61.3,7.5,7.5,
2024,,,621034,Melvin Mercedes,,"RF,LF",257,,,,0,0.3,,,,,1011,,9.7,13.2,0.0,0.7352941176470589,,,,46,385,62,193,13,6,71,14,0,22,21,2 Teams,0,34,25,224,57,0.0,6.1,16.1,31.1,47.7,14.5,6.7,
2024,,,621446,Lewis Brinson,,"RF,LF",34,,,,0,0.267,,,,,127,,17.6,38.2,0.0,0.46153846153846156,,,,1,57,23,15,3,1,6,1,0,2,1,2 Teams,0,13,6,28,4,0.0,18.1,40.4,13.3,46.7,20.0,20.0,
2024,,,622738,Tito Polo,,LF,145,,,,1,0.446,,,,,535,,5.5,22.1,0.020689655172413793,0.25,,,,14,280,89,98,6,6,28,9,0,18,17,2 Teams,3,32,8,126,44,13.0,16.6,31.8,23.5,45.9,24.5,6.1,
2024,,,622758,Angel Aguilar,,"2B,3B",195,,,,3,0.31,,,,,730,,4.1,23.1,0.035897435897435895,0.17777777777777778,,,,30,382,116,137,11,6,43,13,0,19,15,2 Teams,7,45,8,178,47,16.3,15.9,30.4,31.4,42.3,18.2,8.0,
2024,,,625329,Henry Urrutia,,1B,326,,,,2,0.409,,,,,1217,,10.4,14.7,0.02147239263803681,0.7083333333333334,,,,43,616,147,242,7,21,68,21,0,50,32,2 Teams,7,48,34,288,103,10.9,12.1,23.9,26.4,41.3,29.3,2.9,
2024,,,630034,David Rodríguez,,"DH,RF",287,,,,1,0.379,,,,,1239,,12.2,24.4,0.0313588850174216,0.5,,,,15,529,143,179,10,10,71,17,0,26,30,2 Teams,9,70,35,247,73,28.1,11.5,27.0,17.9,56.4,20.1,5.6,
2024,,,641104,Carlos Mendivil,,C,95,,,,2,0.26,,,,,333,,3.2,16.8,0.010526315789473684,0.1875,,,,12,165,32,76,3,0,41,6,0,7,7,2 Teams,1,16,3,88,20,5.6,9.6,19.4,23.7,63.2,9.2,3.9,
2024,,,641323,Luis Aviles Jr.,,"SS,2B",361,,,,4,0.316,,,,,1370,,6.9,21.9,0.036011080332409975,0.31645569620253167,,,,57,739,207,257,17,9,84,35,0,28,27,2 Teams,13,79,25,332,90,14.1,15.1,28.0,35.8,43.2,14.4,6.6,
2024,,,641924,Jacob Nottingham,,C,138,,,,3,0.242,,,,,543,,8.7,39.9,0.036231884057971016,0.21818181818181817,,,,12,263,118,67,6,1,28,12,0,6,2,2 Teams,5,55,12,119,20,20.8,21.7,44.9,35.8,44.8,10.4,9.0,
2024,,,642299,Alejandro Flores,,C,147,,,,1,0.228,,,,,591,,10.2,22.4,0.02040816326530612,0.45454545454545453,,,,25,296,84,98,14,5,30,7,0,11,6,2 Teams,3,33,15,127,24,9.4,14.2,28.4,32.7,36.7,16.3,14.3,
2024,,,642456,Luis Barrera,,"RF,CF",305,,,,1,0.356,,,,,1119,,8.9,14.4,0.009836065573770493,0.6136363636363636,,,,31,531,90,232,10,13,96,19,0,28,35,2 Teams,3,44,27,268,82,6.0,8.0,16.9,21.6,56.5,17.7,4.3,
2024,,,642488,Ademar Rifaela,,DH,210,,,,1,0.419,,,,,879,,7.6,32.4,0.01904761904761905,0.23529411764705882,,,,14,420,152,121,9,3,42,14,0,24,15,2 Teams,4,68,16,188,53,14.3,17.3,36.2,23.1,47.1,22.3,7.4,
2024,,,642751,Carlos Martínez,,C,227,,,,6,0.289,,,,,804,,6.2,12.3,0.00881057268722467,0.5,,,,48,372,62,183,12,8,61,17,0,17,20,2 Teams,2,28,14,204,54,3.1,7.7,16.7,35.5,44.3,13.7,6.6,
2024,,,650331,Lewin Díaz,,1B,314,,,,4,0.41,,,,,1253,,12.7,17.2,0.06050955414012739,0.7407407407407407,,,,44,572,122,219,16,6,52,40,1,40,20,2 Teams,19,54,40,269,101,22.6,9.7,21.3,38.4,32.9,21.0,7.8,
2024,,,650958,Michael De León,,"SS,2B",158,,,,2,0.318,,,,,608,,8.9,20.9,0.006329113924050633,0.42424242424242425,,,,21,280,74,110,5,6,43,8,0,16,11,2 Teams,1,33,14,139,35,3.4,12.2,26.4,26.4,49.1,20.0,4.5,
2024,,,655212,Manuel Orduno,,"RF,2B",18,,,,0,0.385,,,,,69,,5.6,16.7,0.0,0.3333333333333333,,,,2,31,7,13,1,0,5,1,0,1,3,2 Teams,0,3,1,16,5,0.0,10.1,22.6,23.1,61.5,7.7,7.7,
2024,,,656695,J.J. Matijevic,,"LF,1B",274,,,,2,0.399,,,,,1081,,9.9,19.7,0.010948905109489052,0.5,,,,36,487,122,191,5,5,67,13,2,31,32,2 Teams,3,54,27,243,78,6.1,11.3,25.1,25.7,51.8,18.8,3.7,
2024,,,657705,Manny Olloque,,"DH,CF",122,,,,0,0.364,,,,,477,,16.4,27.0,0.01639344262295082,0.6060606060606061,,,,20,176,63,68,4,4,14,7,0,13,6,2 Teams,2,33,20,101,26,7.4,13.2,35.8,39.7,29.4,25.0,5.9,
2024,,,660630,Romer Cuadrado,,LF,120,,,,0,0.311,,,,,503,,11.7,32.5,0.05,0.358974358974359,,,,17,225,90,67,2,0,23,5,0,14,6,2 Teams,6,39,14,106,25,27.3,17.9,40.0,32.8,43.3,20.9,3.0,
2024,,,661270,Roel Santos,,CF,248,,,,2,0.383,,,,,941,,10.5,13.3,0.012096774193548387,0.7878787878787878,,,,34,378,61,186,13,7,60,18,0,26,28,2 Teams,3,33,26,214,72,5.8,6.5,16.1,28.0,47.3,17.7,7.0,
2024,,,664768,Connor Panas,,RF,307,,,,3,0.255,,,,,1229,,11.1,16.9,0.04560260586319218,0.6538461538461539,,,,58,600,150,210,32,6,50,30,0,14,20,2 Teams,14,52,34,259,64,15.9,12.2,25.0,41.9,33.3,9.5,15.2,
2024,,,665651,Diego Rincones,,"DH,LF",61,,,,0,0.261,,,,,217,,9.8,13.1,0.0,0.75,,,,7,99,19,46,6,2,19,2,0,7,3,2 Teams,0,8,6,54,12,0.0,8.8,19.2,19.6,47.8,19.6,13.0,
2024,,,666452,Eduardo Diaz,,RF,150,,,,0,0.212,,,,,589,,10.0,24.0,0.06,0.4166666666666667,,,,22,285,95,94,22,2,21,15,0,7,5,2 Teams,9,36,15,130,27,24.3,16.1,33.3,39.4,27.7,9.6,23.4,
2024,,,672906,Lazaro Alonso,,1B,200,,,,1,0.393,,,,,801,,13.5,26.5,0.04,0.5094339622641509,,,,19,359,112,115,2,5,39,15,0,17,18,2 Teams,8,53,27,167,50,23.5,14.0,31.2,29.6,49.6,19.1,1.7,
2024,,,674671,Robbie Glendinning,,"SS,1B,3B",156,,,,0,0.377,,,,,625,,12.8,32.7,0.038461538461538464,0.39215686274509803,,,,16,286,113,85,1,3,30,15,0,11,9,2 Teams,6,51,20,134,35,19.4,18.1,39.5,36.5,45.9,16.5,1.2,
2024,,,676941,Saul Garza,,C,187,,,,1,0.388,,,,,668,,6.4,31.6,0.0374331550802139,0.2033898305084746,,,,20,349,133,106,9,5,27,11,0,21,13,2 Teams,7,59,12,163,45,22.6,19.9,38.1,29.2,37.7,24.5,8.5,
2024,,,677593,Luis García,,SS,50,,,,0,0.2,,,,,207,,8.0,30.0,0.0,0.26666666666666666,,,,6,94,23,31,4,2,13,3,0,0,3,2 Teams,0,15,4,45,6,0.0,11.1,24.5,29.0,51.6,6.5,12.9,
2024,,,682204,Logan Brown,,C,90,,,,0,0.246,,,,,295,,5.6,23.3,0.0,0.23809523809523808,,,,11,177,54,63,2,5,30,3,0,4,8,2 Teams,0,21,5,82,15,0.0,18.3,30.5,22.2,60.3,14.3,3.2,
2024,,,685694,Keven Lamas,,"SS,2B",314,,,,2,0.394,,,,,1209,,8.6,15.0,0.03503184713375796,0.574468085106383,,,,32,559,150,231,16,14,72,17,1,45,34,2 Teams,11,47,27,274,97,22.4,12.4,26.8,21.2,45.9,25.5,7.4,
2024,,,685736,Cristian Mejia,,C,15,,,,0,0.333,,,,,62,,20.0,33.3,0.0,0.6,,,,1,25,7,6,1,0,2,0,0,2,0,2 Teams,0,5,3,11,2,0.0,11.3,28.0,16.7,33.3,33.3,16.7,
2024,,,685771,Alfredo Hurtado,,C,143,,,,1,0.278,,,,,530,,10.5,22.4,0.03496503496503497,0.46875,,,,16,284,86,95,8,5,36,10,0,10,10,2 Teams,5,32,15,126,30,19.2,16.2,30.3,27.4,48.4,15.8,8.4,
2024,,,824627,Manny Garcia,,"RF,3B",315,,,,1,0.328,,,,,1073,,4.8,13.3,0.01904761904761905,0.35714285714285715,,,,51,598,138,253,17,19,80,18,0,40,28,2 Teams,6,42,15,291,86,8.7,12.9,23.1,27.3,42.7,23.3,6.7,
